50,57
49,57
48,57
48,57
48,58
47,58
47,58
49,58
49,58
48,59
47,59
46,59
46,59
46,60
46,61
46,61
46,61
46,62
47,64
47,65
46,63
47,63
45,64
48,65
48,65
47,66
47,67
48,64
48,63
48,62
48,61
47,62
47,62
47,60
47,61
48,60
49,61
49,62
49,59
50,60
50,61
50,59
50,58
49,63
49,63
49,63
49,64
49,64
49,65
49,65
49,65
48,66
48,66
49,66
48,67
47,71
49,68
50,67
50,67
51,67
51,68
51,68
52,67
52,68
52,69
51,69
50,69
50,68
43,68
43,68
44,69
43,69
43,69
43,69
43,69
44,69
49,72
49,72
49,72
50,73
51,74
50,72
51,73
52,75
53,76
52,74
50,71
50,70
51,70
51,71
51,72
50,66
53,69
52,66
51,66
50,63
50,62
50,64
50,65
50,65
51,65
53,70
53,70
53,70
54,71
54,70
53,71
52,70
52,70
52,71
52,72
54,73
53,73
54,74
52,73
53,72
54,72
55,73
55,74
53,75
41,73
41,73
54,76
54,75
54,75
55,75
55,76
55,77
56,78
56,77
57,78
56,76
56,76
57,76
57,77
58,77
59,78
58,78
59,79
60,80
60,79
60,79
55,77
57,79
58,81
60,82
60,82
60,82
60,82
61,82
61,82
61,81
55,77
58,77
59,79
59,79
58,79
60,81
60,81
59,81
59,82
59,82
41,22
59,83
59,84
59,84
60,85
60,86
60,84
60,83
61,83
61,88
61,87
61,86
61,85
61,85
61,84
61,80
60,78
59,77
52,55
52,56
55,55
55,55
55,54
55,54
54,55
54,55
54,54
54,53
54,53
53,52
53,52
53,52
53,52
53,52
54,52
54,52
54,53
54,53
55,53
55,53
54,56
53,74
49,90
61,89
62,89
62,89
63,90
63,90
63,90
63,90
63,90
63,90
64,90
64,90
65,90
65,90
65,90
65,91
65,91
65,91
65,91
65,91
64,91
64,91
57,88
58,88
57,88
56,88
56,95
56,95
56,96
56,96
57,102
58,101
57,101
56,101
53,104
49,101
50,101
51,101
52,101
49,100
49,99
50,97
51,97
52,98
52,97
53,100
53,100
53,100
53,100
49,60
49,67
49,68
49,69
49,70
49,71
